ITERATION,PRED,TRUE,PROB.CASE
36,1,1,0.9868787527084351
36,0,0,0.06080832704901695
36,0,0,0.46162620186805725
36,0,0,0.055828455835580826
37,0,0,0.03457021340727806
37,0,1,0.04091763496398926
37,1,0,0.9744209051132202
37,0,1,0.09153351187705994
37,1,0,0.8908137083053589
37,1,1,0.9405449032783508
37,1,0,0.6324123740196228
37,1,1,0.9820621609687805
37,1,0,0.8748732805252075
37,1,1,0.9841961860656738
37,0,0,0.15875856578350067
37,0,1,0.10568610578775406
37,1,1,0.9505900740623474
38,0,1,0.36346960067749023
38,0,0,0.2469700574874878
38,1,0,0.9807156920433044
38,0,1,0.3235115110874176
38,0,0,0.38227641582489014
38,1,1,0.9370126724243164
38,1,1,0.988974392414093
38,0,0,0.2167457640171051
38,1,0,0.8336668610572815
38,0,0,0.0690956860780716
38,0,1,0.08053618669509888
38,0,1,0.25290417671203613
38,0,1,0.4334268569946289
39,0,0,0.04578767716884613
39,0,0,0.02104632370173931
39,1,1,0.9583505392074585
39,0,1,0.026697279885411263
39,0,1,0.11161766201257706
39,1,1,0.7308751940727234
39,1,0,0.9695039391517639
39,0,0,0.02754107676446438
39,0,0,0.05213077366352081
39,1,0,0.9442076086997986
39,0,0,0.020524663850665092
39,0,1,0.06761299818754196
39,0,1,0.23994719982147217
40,1,0,0.7776483297348022
40,0,0,0.05975549295544624
40,1,0,0.8523606657981873
40,0,1,0.22267718613147736
40,1,1,0.833533525466919
40,1,0,0.9716198444366455
40,1,0,0.9823828935623169
40,1,1,0.8962023854255676
40,0,1,0.1281907707452774
40,1,0,0.8651110529899597
40,0,1,0.2602739632129669
40,1,1,0.9621203541755676
40,1,1,0.9811208248138428
40,0,0,0.14139598608016968
41,0,0,0.027799054980278015
41,0,1,0.026368994265794754
41,0,1,0.06863335520029068
41,1,0,0.9694694876670837
41,1,0,0.9572640657424927
41,1,1,0.9648251533508301
41,0,0,0.48596078157424927
41,1,1,0.9856633543968201
41,1,0,0.9059770107269287
41,0,0,0.032226670533418655
41,0,1,0.34318551421165466
41,0,1,0.04252795875072479
41,0,1,0.2308419644832611
42,1,0,0.9576679468154907
42,0,1,0.03676833212375641
42,1,1,0.9378079771995544
42,0,0,0.057185813784599304
42,0,0,0.04880869388580322
42,1,1,0.8339774012565613
42,1,0,0.6400244235992432
42,1,0,0.9159905314445496
42,1,1,0.970605194568634
42,0,0,0.409941703081131
42,0,1,0.18741975724697113
42,0,1,0.16516396403312683
42,0,1,0.14846369624137878
43,1,0,0.6793128848075867
43,1,1,0.936930775642395
43,1,1,0.9517915844917297
43,0,1,0.013254253193736076
43,0,0,0.04549846425652504
43,1,0,0.9552179574966431
43,1,1,0.8888020515441895
43,0,0,0.012280743569135666
43,0,0,0.059722624719142914
43,1,1,0.9605091214179993
43,0,0,0.05950151011347771
43,0,1,0.01368262991309166
43,1,1,0.9289329648017883
44,1,1,0.9772307276725769
44,1,1,0.9879052042961121
44,0,0,0.41295772790908813
44,1,1,0.5365133285522461
44,0,0,0.06966528296470642
44,0,0,0.1388949751853943
44,0,1,0.39656880497932434
44,1,1,0.987195611000061
44,1,0,0.5247658491134644
44,1,0,0.9122849702835083
44,1,1,0.9740960001945496
44,0,0,0.05391581356525421
44,0,0,0.047768913209438324
45,1,1,0.9685565829277039
45,1,0,0.8978797197341919
45,0,0,0.13553400337696075
45,0,1,0.042518630623817444
45,0,0,0.1718510091304779
45,0,1,0.2528495788574219
45,1,0,0.6750768423080444
45,0,0,0.039322685450315475
45,1,1,0.7688940763473511
45,0,0,0.061871614307165146
45,0,0,0.02146707847714424
45,1,1,0.5458056926727295
45,1,1,0.9621883630752563
45,0,1,0.029106976464390755
46,0,0,0.053648799657821655
46,1,1,0.970188558101654
46,1,1,0.851357102394104
46,0,0,0.13313131034374237
46,0,0,0.12976886332035065
46,0,1,0.13865984976291656
46,0,1,0.03945465385913849
46,0,0,0.24945470690727234
46,0,0,0.031772490590810776
46,1,1,0.9238511323928833
46,0,1,0.03482586890459061
46,1,1,0.9714935421943665
46,0,0,0.4029756486415863
47,0,1,0.01859288103878498
47,1,1,0.9490466713905334
47,1,0,0.9715137481689453
47,0,0,0.3134879171848297
47,1,0,0.863345742225647
47,1,1,0.9640663862228394
47,1,1,0.9758667349815369
47,1,0,0.9550234079360962
47,1,0,0.5730109810829163
47,0,1,0.018874473869800568
47,0,0,0.015402617864310741
47,0,1,0.0576481856405735
47,0,1,0.08660482615232468
48,1,0,0.948399007320404
48,0,1,0.05102911219000816
48,0,1,0.22808724641799927
48,1,0,0.9109743237495422
48,1,0,0.9789778590202332
48,0,1,0.3630577325820923
48,0,1,0.2875787913799286
48,1,0,0.5289265513420105
48,1,1,0.9803807139396667
48,0,0,0.21626968681812286
48,0,1,0.06337593495845795
48,1,1,0.9214977025985718
48,1,0,0.8969531655311584
49,0,0,0.2892921566963196
49,0,0,0.01562490127980709
49,0,1,0.22183917462825775
49,0,0,0.04335138946771622
49,1,1,0.7707346081733704
49,0,1,0.07064034044742584
49,1,0,0.9502885937690735
49,0,0,0.03349251672625542
49,1,1,0.9598208069801331
49,0,0,0.037444040179252625
49,0,0,0.028253331780433655
49,0,1,0.045149438083171844
49,0,1,0.16560907661914825
